id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
243684,tt3179568,0.557453,0,461162,"Men, Women & Children",Rosemarie DeWitt|Jennifer Garner|Judy Greer|Dean Norris|Adam Sandler,,Jason Reitman,Discover how little you know about the people you know.,high school|teenager|playing against type,"Follows the story of a group of high school teenagers and their parents as they attempt to navigate the many ways the internet has changed their relationships, their communication, their self-image, and their love lives.",116,Drama|Comedy,Paramount Pictures|Right of Way Films,10/17/14,248,6.4,2014,0,424772.191155867
287426,tt3136112,0.552627,0,0,Shelter,Jennifer Connelly|Anthony Mackie|Amy Hargreaves|Bruce Altman|Andrew Polk,,Paul Bettany,,homeless person|immigrant|heroin|homelessness|sex scene,"Hannah and Tahir fall in love while homeless on the streets of New York. Shelter explores how they got there, and as we learn about their pasts we realize they need each other to build a future.",105,Drama,Bifrost Pictures|The Bridge Finance Company,9/12/14,18,5.3,2014,0,0
303623,tt3762944,0.550723,0,0,Hello Ladies: The Movie,Stephen Merchant|Christine Woods|Kevin Weisman|Nate Torrence|Kyle Mooney,http://www.hbo.com/hello-ladies,Stephen Merchant,The final seduction begins.,based on tv series|los angeles|briton abroad,"When Stuart learns that his British ex-girlfriend is planning to visit Los Angeles with her husband, he sets out to impress them with his glamorous lifestyle, enlisting a Russian model heâ€™s just met to play the role of his beautiful girlfriend. What could go wrong?",85,Comedy,Home Box Office (HBO),11/22/14,36,6.3,2014,0,0
228496,tt2041331,0.550625,600000,0,Sx_Tape,Caitlyn Folley|Julie Marcus|Ian Duncan|Daniel Faraldo|Diana GarcÃ­a,,Bernard Rose,Some tapes shouldn't be made,supernatural|subjective camera|found footage|epouvante,"From the director of CANDYMAN and the producers of PARANORMAL ACTIVITY comes a found-footage nightmare of lust, possession, and destruction. Jill's an artist. Ian's a filmmaker. And their love life is off the chain. There's no experience too wild, no dare too dangerousâ€”not even when Jill lets Ian strap her to a gurney in the abandoned hospital they're scoping out for their next art show. But he shouldn't have left her alone. Not even as a joke. Now, Jill's hookup with horror has awakened something in that place. Something with a lust for more than flesh.",85,Horror,La.Lune Entertainment|Aeroplano,5/16/14,19,3.3,2014,552654.630462875,0
276843,tt2725962,0.55046,0,0,What We Did on Our Holiday,David Tennant|Rosamund Pike|Billy Connolly|Bobby Smalldridge|Emilia Jones,,Andy Hamilton|Guy Jenkin,,vacation|family,"Doug (David Tennant) and Abi (Rosamund Pike) and their three children travel to the Scottish Highlands for Doug's father Gordie's (Billy Connolly) birthday party. It's soon clear that when it comes to keeping a secret under wraps from the rest of the family, their children are their biggest liability...",95,Comedy,BBC Films|Lionsgate,9/26/14,109,6.6,2014,0,0
269173,tt2962726,0.550453,0,0,The Anomaly,Ian Somerhalder|Alexis Knapp|Noel Clarke|Luke Hemsworth|Michael Bisping,https://www.facebook.com/TheAnomalyMovie?fref=ts,Noel Clarke,"If you only had 09 minutes 47 seconds, What would you do?",technology|future|mind control|kidnapping|conspiracy,A former soldier is taken captive and awakens in the back of a van where he learns that he only has a few moments to figure out how he got there.,97,Thriller|Action|Science Fiction,Unstoppable Entertainment|thefyzz|Tea Shop & Film Company,6/19/14,104,4.7,2014,0,0
227300,tt2494280,0.550197,0,0,Stretch,Patrick Wilson|Jessica Alba|Brooklyn Decker|Ray Liotta|Mindy Robinson,,Joe Carnahan,,,A hard-luck limo driver struggling to go straight and pay off a debt to his bookie takes on a job with a crazed passenger whose sought-after ledger implicates some seriously dangerous criminals.,94,Action|Comedy|Thriller,Universal Pictures|Blumhouse Productions|IM Global|Chambara Pictures,10/14/14,163,5.8,2014,0,0
286521,tt2933544,0.548656,6000000,1020921,5 Flights Up,Morgan Freeman|Diane Keaton|Carrie Preston|Cynthia Nixon|Alysia Reiner,,Richard Loncraine,A coming of age story,new york|married couple|character name in title|moving out|moving,A long-time married couple who've spent their lives together in the same New York apartment become overwhelmed by personal and real estate-related issues when they plan to move away.,92,Drama,Revelations Entertainment|Lascaux Films|Latitude Productions,9/5/14,56,5.9,2014,5526546.30462875,940361.196644649
184345,tt2828996,0.548529,0,0,A Haunted House 2,Marlon Wayans|Jaime Pressly|Essence Atkins|Gabriel Iglesias|Missi Pyle,,Michael Tiddes,It'll scare the #2 out of you.,haunted house,"Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",87,Comedy|Horror,Automatik Entertainment|Open Road Films,4/17/14,251,5.4,2014,0,0
271714,tt0903657,0.5415,0,28641776,Love & Mercy,Paul Dano|John Cusack|Paul Giamatti|Elizabeth Banks|Kenny Wormald,http://www.loveandmercyfilm.com/,Bill Pohlad,"The Life, Love and Genius of Brian Wilson",therapist|musician|nervous breakdown|title based on song|songwriter,The life of reclusive and eccentric Beach Boys songwriter and musician Brian Wilson.,120,Drama|Music,River Road Entertainment|John Wells Productions,6/5/14,162,7.2,2014,0,26381683.5518007
236751,tt1929263,0.540852,12000000,101332962,Heaven is for Real,Greg Kinnear|Kelly Reilly|Connor Corum|Thomas Haden Church|Jon Ted Wynne,http://www.sonypictures.com/movies/heavenisforreal/,Randall Wallace,Unlock the mystery,based on novel|faith|based on true events,"Heaven is for Real recounts the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. Four-year-old Colton shares the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth... things he couldn't possibly know.",99,Drama,TriStar Pictures|Screen Gems|Roth Films,4/16/14,159,6.1,2014,11053092.6092575,93336884.4463644
251994,tt0959306,0.539017,5000000,0,Reach Me,Sylvester Stallone|Lauren Cohan|Kyra Sedgwick|Tom Berenger|Cary Elwes,http://thereachmemovie.com/,John Herzfeld,There's no stopping someone who will stop at nothing!,motivational book,Each member of a group of people has a connection to a self-help book authored by a reclusive former football coach.,95,Drama,Windy Hill Pictures|Seraphim Films Inc.,3/14/14,24,5.1,2014,4605455.25385729,0
256474,tt2101570,0.536511,10000000,0,In the Blood,Gina Carano|Cam Gigandet|Luis GuzmÃ¡n|Danny Trejo|Treat Williams,,John Stockwell,She Will Stop At Nothing,,"When her husband goes missing during their Caribbean vacation, a woman sets off on her own to take down the men she thinks are responsible.",108,Action|Crime|Thriller,20th Century Fox Home Entertainment|Anchor Bay Films|Lleju Productions|Movie Package Company (MPC)|Verso Entertainment,4/4/14,77,5.2,2014,9210910.50771459,0
243568,tt3118958,0.535291,0,0,Lizzie Borden Took An Ax,Christina Ricci|Clea DuVall|Gregg Henry|Stephen McHattie|Shawn Doyle,,Nick Gomez,It's time to bury the hatchest,biography|psychological thriller|lizzie borden|dramatization,"Lizzie Borden Took An Ax chronicles the scandal and enduring mystery surrounding Lizzie Borden, who was tried in 1892 for axing her parents to death. As the case rages on, the courtroom proceedings fuel an enormous amount of sensationalized stories and headlines in newspapers throughout the country, forever leaving Lizzie Bordenâ€™s name in infamy.",91,Drama|Mystery|Thriller,PeaceOut Productions|Sony Pictures Television,1/25/14,29,5.9,2014,0,0
145221,tt1935302,0.533347,0,0,Monsters: Dark Continent,Johnny Harris|Sam Keeley|Joe Dempsie|Kyle Soller|Nicholas Pinnock,,Tom Green,Know Your Enemy,monster|post-apocalyptic|war|sequel|alien,"Seven years on from the events of Monsters, and the â€˜Infected Zonesâ€™ have spread worldwide. Humans have been knocked off the top of the food chain, with disparate communities struggling for survival. American soldiers are being sent abroad to protect US interests from the Monsters, but the war is far from being won.",119,Thriller|Drama|Science Fiction,International Traders|Between The Eyes|Vertigo Films,10/9/14,60,3.8,2014,0,0
157823,tt2043933,0.5252,0,0,Night Moves,Jesse Eisenberg|Dakota Fanning|Alia Shawkat|Peter Sarsgaard|Katherine Waterston,,Kelly Reichardt,,woman director|activist,The story about three radical environmentalists coming together to execute the most intense protest of their lives: the explosion of a hydroelectric dam.,112,Thriller|Drama,Film Science|Maybach Film Productions|RT Features|Tipping Point Productions,4/23/14,64,5.8,2014,0,0
286875,tt3328716,0.524764999999999,0,0,Paper Planes,Sam Worthington|Ed Oxenbould|Deborah Mailman|Nicholas Bakopoulos-Cooke|Ena Imai,,Robert Connolly,An imaginative children's film about a young Australian boy's passion for flight and his challenge to compete in the World Paper Plane Championships in Japan.,,"The film tells the story of 11-year-old Dylan (Ed Oxenbould), who is brought up by his father (Sam Worthington) in a remote town in the country of Australia. Dylanâ€™s life is changed forever when he wins a place in the regional Paper Plane Championships in Sydney. The heart warming journey of a young boy and his father reconnecting after a familyâ€™s struggle will have us cheering them all the way to the world championships of paper plane flying in Japan.",96,Family,Arenamedia,9/7/14,32,6.3,2014,0,0
242022,tt3097204,0.519107,0,0,The Inbetweeners 2,Simon Bird|James Buckley|Blake Harrison|Freddie Stroma|Tamla Kari,,Damon Beesley|Iain Morris,,holiday|australia|vacation,"Neil, Will and Simon receive an invite from Jay to join him in Australia whilst on his gap year, who promises them itâ€™s â€the sex capital of the worldâ€. With their lives now rather dull compared to their hedonistic school days and legendary lads holiday, itâ€™s an offer they canâ€™t refuse. Once again, they put growing up temporarily on-hold, and embark on a backpacking holiday of a lifetime in an awful car, inspired by Peter Andreâ€™s â€˜Mysterious Girlâ€™. Will soon finds himself battling with the lads to do something cultural, whilst they focus their attention on drinking, girls, and annoying fellow travelers.",96,Comedy,Channel 4 Television Corporation,8/6/14,156,5.9,2014,0,0
285733,tt3921852,0.518405,0,0,Barbie and the Secret Door,Kelly Sheridan|Brittany McDonald|Ashleigh Ball|Chanelle Peloso|Tabitha St. Germain,,Karen J. Lloyd,,musical|barbie,"It's the ultimate fairytale musical! Barbie stars as Alexa, a shy princess who discovers a secret door in her kingdom and enters a whimsical land filled with magical creatures and surprises. Inside, Alexa meets Romy and Nori, a mermaid and a fairy, who explain that a spoiled ruler named Malucia is trying to take all the magic in the land. To her surprise, Alexa has magical powers in this world, and her new friends are certain that only she can restore their magic. Discover what happens when Alexa finds the courage to stand up for what's right and learns that the power of friendship is far more precious than magic.",81,Adventure|Animation|Family|Fantasy,Mattel Playground Productions,8/30/14,14,6.7,2014,0,0
284294,tt3505712,0.514113,0,0,Time Out of Mind,Richard Gere|Ben Vereen|Jena Malone|Steve Buscemi|Danielle Brooks,,Oren Moverman,,new york,"Evicted from his squat and suddenly alone on the streets, George is a man without a home. Struggling with his demons and desperately trying to connect with the daughter he abandoned, he navigates the system, hustling for change and somewhere safe and quiet to gather his thoughts. But the streets are relentless and soon, George finds himself teetering on the edge, alone and abandoned.",120,Drama,KSM Film,9/7/14,31,5.4,2014,0,0
293310,tt4044364,0.512588,0,0,Citizenfour,Edward Snowden|Julian Assange|Glenn Greenwald|Jacob Appelbaum|Kevin Bankston,https://citizenfourfilm.com,Laura Poitras,,national security agency|woman director|edward snowden,"In June 2013, Laura Poitras and reporter Glenn Greenwald flew to Hong Kong for the first of many meetings with Edward Snowden. She brought her camera with her. The film that resulted from this series of tense encounters is absolutely sui generis in the history of cinema:  a 100% real-life thriller unfolding minute by minute before our eyes. Poitras is a great and brave filmmaker, but she is also a masterful storyteller: she compresses the many days of questioning, waiting, confirming, watching the worldâ€™s reaction and agonizing over the next move, into both a great character study of Snowden and a narrative that will leave you on the edge of your seat as it inexorably moves toward its conclusion.",114,Documentary,Participant Media|HBO Documentary Films|Praxis Films,10/10/14,363,7.8,2014,0,0
283227,tt2639254,0.506605,0,0,A Little Chaos,Kate Winslet|Alan Rickman|Stanley Tucci|Matthias Schoenaerts|Jennifer Ehle,,Alan Rickman,,paris|dancing|france|adultery|jealousy,"A landscape gardener is hired by famous architect Le NÃ´tre to construct the grand gardens at the palace of Versailles. As the two work on the palace, they find themselves drawn to each other and are thrown into rivalries within the court of King Louis XIV.",117,Drama|Romance,BBC Films|Artemis Film|Lionsgate|Lipsync Productions|The Bureau,9/13/14,151,5.9,2014,0,0
214314,tt2458776,0.502296,0,0,Bears,John C. Reilly|Victoria Naumova,http://nature.disney.com/bears,Alastair Fothergill|Keith Scholey,A look at the life of bears living in Alaska's coastal mountains and shores.,alaska|family|nature|bears,A documentary that follows an Alaskan bear family as its young cubs are taught life's most important lessons.,78,Documentary|Family,Disneynature,4/17/14,51,7.4,2014,0,0
